"","X","n_obs","m","C_obs","N_scr","N_scr_se","sigma_scr","sigma_scr_se","lambda0_scr","scr_ran","runtime_scr","N","N_se","sigma","sigma_se","lambda0","beta","r","runtime","ess_N","ess_sigma","N_better","sigma_better","N_true","beta_true","sigma_true","freq"
"921",1,111,30,21,46.579464920697,5.70008531797783,0.102906423074651,0.00745971828969179,0.122045492486168,1,0.10777493317922,48.986,7.13412659720319,0.129447610135002,0.0157123110471222,0.0607965053508073,9.70689740777777,0.136384054095086,13.8779731671015,896.650689846025,248.092150846628,1,1,50,0.2,0.18,135
"922",2,54,20,21,26.1792461483459,3.71635946195125,0.157860596913228,0.0188424101127905,0.062076792122289,1,0.0927229404449463,30.5812,5.48505614340989,0.167776755059724,0.0254927677961714,0.039894689026282,2.55185925915905,0.232267598904364,7.6293746471405,992.49417206304,387.554871951664,1,1,50,0.4,0.18,135
"923",3,67,28,24,44.7768102214489,7.00491465411478,0.129352489052078,0.0159976395884529,0.0578438142243339,1,0.081678581237793,43.7336,7.76836984624363,0.302608241080851,0.151906871082842,0.0201782227554337,0.602168539548562,0.340216928000731,8.38625349203746,168.272150594887,34.7508855076347,0,0,50,0.599999999999999,0.18,135
"924",4,68,30,24,47.6121667328435,7.07238593217054,0.142301370753205,0.0167751705302093,0.0463432453226596,1,0.0526427626609802,57.8636,23.5288426747906,0.299771650806517,0.193448393571439,0.0197215017700537,0.178421442235189,0.608559819788667,9.48567368189494,13.8117128229148,10.5468495245364,0,0,50,0.8,0.18,135
"925",5,65,28,19,46.2331231443137,7.17147381388027,0.127951741132642,0.0152016100506316,0.054829861710633,1,0.104078503449758,47.2148,7.76185283961256,0.138868481278347,0.0186524943034497,0.0478586652498136,27.6029180978212,0.236260828628923,9.25827099482219,781.372466847837,324.898237030301,1,1,50,1,0.18,135
"926",6,135,24,24,32.8171089628133,3.87634210143329,0.100746177362475,0.00644240217833571,0.223233790903808,1,0.191774348417918,33.3748,4.29838520914104,0.131364734312863,0.013249750971357,0.0931117122977324,38.0370917477984,0.0683824414952916,11.4262780666351,1008.36530948657,386.912696240267,1,1,50,0.2,0.18,270
"927",7,116,30,25,36.7677434715528,3.49086790647833,0.148173602333188,0.0124228378016384,0.0962535680709452,1,0.159115699927012,39.3324,4.31088665328781,0.159003358221147,0.0167181844927909,0.0656738860847176,12.1150524405017,0.143251134595178,11.3563553412755,1170.57396305006,375.280159872406,1,1,50,0.4,0.18,270
"928",8,143,36,25,47.0936738039906,4.48235554285196,0.122503741215016,0.00870574656113001,0.132710825234882,1,0.186600991090139,46.2192,4.30694453975291,0.137827075899646,0.0132229016387245,0.105924960431715,5.20516775380943,0.334530575355635,14.8330923159917,767.522662215577,293.869919209293,0,1,50,0.599999999999999,0.18,270
"929",9,168,38,25,47.1233606892603,4.01274647126302,0.148853141555531,0.0114942431413679,0.0901600988178748,1,0.150145769119263,48.0764,4.37472494304853,0.160294609921428,0.0142680523987282,0.0716702186108014,15.739966351868,0.152457704986859,16.9354387720426,1013.45715547658,347.88663018497,1,1,50,0.8,0.18,270
"930",10,117,38,25,46.7297608071134,4.00840321704069,0.159362447962023,0.0122363313632428,0.0767005977292256,1,0.19288196961085,48.6932,4.54490222276407,0.168904726666628,0.0140131784501719,0.0596331482158971,12.1925154781025,0.193912810359924,13.6661293347677,1414.09775905426,442.609259762607,1,1,50,1,0.18,270
"931",1,106,22,18,38.7061971426381,5.7625938020622,0.0684536360770873,0.00423077416381141,0.326531741239448,1,0.128234362602234,44.2056,7.62360652123103,0.0866157495094587,0.0101125192921922,0.108887000286864,13.1157076623748,0.112470891176606,12.3763962467511,1191.45425119701,302.085176249017,1,1,50,0.2,0.12,135
"932",2,84,26,20,44.7446759487078,6.34184817593046,0.0805969633762558,0.00650388913253984,0.191594424140856,1,0.129384974638621,53.5904,9.78329765494243,0.0987492928387985,0.0123446289323762,0.0711489132130867,12.9472727116577,0.105682419988585,11.8790871739388,796.102745836725,304.063069083259,1,1,50,0.4,0.12,135
"933",3,76,26,22,41.8255131728271,5.86142576124079,0.095949503092916,0.00819744372874889,0.135445371500006,1,0.116084766387939,43.378,6.30687138371001,0.101866504496276,0.0111289663297518,0.110650065816324,3.98310214253605,0.457754731628568,8.9531233549118,1340.14896662428,342.32970060427,1,1,50,0.599999999999999,0.12,135
"934",4,104,30,25,42.3485719573709,4.90045091975218,0.11508185008134,0.00917619258575247,0.119932701651848,1,0.118905953566233,47.7116,6.43330244836638,0.113589854528207,0.0112789129765979,0.0919394665310347,11.5048018394742,0.189595510417185,11.1420602520307,1046.28712966797,373.823743249586,1,0,50,0.8,0.12,135
"935",5,66,30,22,63.4881423762604,9.99613509902097,0.0763604533744707,0.00751339737098465,0.11674444449433,1,0.0895857572555542,58.832,11.9095134495176,0.192900702073283,0.114026063105238,0.0312495400839104,0.0131673144645495,0.601588679746587,10.2498127063115,120.839146170022,20.8433840533715,1,0,50,1,0.12,135
"936",6,206,30,24,54.4842222599851,6.94901697487074,0.055443041151045,0.00249581703229912,0.748717787670337,1,0.186831482251485,61.2524,8.84796071439749,0.0683581752444265,0.00575031294322631,0.195855291757001,41.8554664725285,0.070412443247656,18.4350272893906,1171.61210864354,302.553257461376,0,1,50,0.2,0.12,270
"937",7,129,26,23,39.9049462238724,5.01762775809122,0.0856060670847576,0.0051389593474951,0.250414693142317,1,0.187366116046906,42.648,6.02423543406348,0.104550108808942,0.00972438922821694,0.106995862935444,73.0645824624604,0.0533323217530535,12.8944807171822,993.42056632683,410.06859793859,1,1,50,0.4,0.12,270
"938",8,112,23,22,32.3388634477457,4.1000785223327,0.0929715628799521,0.00642258420006809,0.272010447978228,1,0.131172430515289,34.8508,4.71294219035581,0.0970754875241386,0.00911687147931786,0.179139959962508,15.4700771869191,0.167014381395348,10.4681268374125,1191.05277240915,438.978575119116,1,1,50,0.599999999999999,0.12,270
"939",9,197,33,24,47.9286455964661,5.04091225589028,0.0892760768088069,0.00453255783722401,0.274949528011057,1,0.331568137804667,50.844,5.54797043885385,0.0969165731366408,0.00668829645668362,0.164951452729697,21.0600938788363,0.144955443240789,18.2319715579351,1845.07112978424,429.344453147008,1,1,50,0.8,0.12,270
"940",10,150,33,25,47.6698404329231,5.06652550127322,0.0954924192570697,0.00540005280781939,0.213269890657213,1,0.203234581152598,48.784,5.31652613837946,0.103900085356582,0.00735893534476757,0.153126074018515,21.9920554447601,0.180811231429834,15.0471519708633,1376.79866613535,478.197022664691,1,1,50,1,0.12,270
"941",1,81,25,21,33.3293110855332,4.25327332060985,0.128984408922572,0.0131063085593782,0.103800850623983,1,0.110610608259837,36.504,5.56711604984529,0.151485395521892,0.0193324933591073,0.055766097162581,4.83579943765579,0.181338016685925,10.2431165337563,888.324941273602,335.088670841278,1,1,50,0.2,0.18,135
"942",2,64,24,20,35.5117973799137,5.35615266678478,0.135274745935839,0.0162654595813309,0.063671510155013,1,0.0635542750358582,37.7568,6.12965601262691,0.145204090780783,0.0211325362258366,0.0507924945048066,3.98109600914922,0.311177892922677,9.15238526264826,840.048335857086,331.381034173781,1,1,50,0.4,0.18,135
"943",3,87,31,24,44.693245879109,5.78538740783841,0.135062922622414,0.0145476272432344,0.0691316393251189,1,0.0902777592341105,45.5744,5.75883063582502,0.168563627858687,0.0363770469200122,0.0452322334214341,0.609242531147839,0.689407759410244,10.1784678061803,759.181530540766,67.9130822796601,1,1,50,0.599999999999999,0.18,135
"944",4,75,32,24,53.6797767915926,7.84237883765838,0.117976852004514,0.01277533537741,0.0650687156694686,1,0.0944199800491333,54.1084,8.33678896578917,0.13088311773339,0.0174943340778047,0.0546025916533167,9.32949947862848,0.371204610984518,9.97429891427358,596.573147138326,264.569633641001,0,1,50,0.8,0.18,135
"945",5,92,30,23,42.0670704574998,5.31949362184298,0.143960502756129,0.0164752238868222,0.0633631955495165,1,0.114678672949473,42.81,5.73151289765961,0.154117948884213,0.0209012129846637,0.055395910743365,8.54842214710529,0.27284925644805,10.2537595311801,528.633766882865,252.315998711795,1,1,50,1,0.18,135
"946",6,165,27,22,39.8844139318999,4.67021520084861,0.0913693903621862,0.00465569776567721,0.229556935788694,1,0.208381386597951,42.7208,5.78212941469034,0.111972857231228,0.0110717686297547,0.0964932093913989,12.929827513369,0.109838175248748,13.9562777797381,1119.96350267803,239.124721038175,1,1,50,0.2,0.18,270
"947",7,138,34,25,43.3939545722504,4.00073094244517,0.128948994316504,0.00887212658551141,0.124599002365516,1,0.174085609118144,45.4056,4.55760873254205,0.143400191039955,0.0118754403481301,0.0801495062195468,11.7269906167235,0.14818918258645,13.8987611134847,1227.99342331839,457.300714022026,1,1,50,0.4,0.18,270
"948",8,157,38,25,49.3901670830458,4.48422321574932,0.129621882088153,0.00885405323068826,0.113252788312538,1,0.247121342023214,50.6616,4.8540818167923,0.13964412792469,0.0117440589538406,0.0866510132329788,17.2190251016363,0.17253442039136,16.5290726661682,899.623995560766,389.908333384341,0,1,50,0.599999999999999,0.18,270
"949",9,162,40,25,51.3738909025996,4.62483801303735,0.133517625269132,0.0100870801894033,0.108351303211161,1,0.226881782213847,50.5972,4.49664765086597,0.153472929502992,0.0122382988878835,0.080726545136799,13.1941671295363,0.175043725400767,17.0200862725576,1121.62519212153,427.206922585973,1,1,50,0.8,0.18,270
"950",10,143,46,25,59.9512980927401,5.21666778090959,0.138443857482157,0.00979977080117349,0.0913367840766051,1,0.261543774604797,60.67,5.53698142179528,0.149540346113274,0.0129011020725614,0.0746492553393025,17.0551025879247,0.212188350527958,17.4236239035924,908.349816358372,335.404901364787,0,1,50,1,0.18,270
"951",1,77,20,22,38.7817866191783,6.46151516992144,0.0574470281216674,0.00446655668451412,0.40677655128198,1,0.0805233279863993,42.0444,8.20056878340451,0.0806847785143929,0.0115730314771518,0.121467610563322,18.8389611569684,0.100446044678884,10.5088664015134,670.739302387229,227.97533576834,1,1,50,0.2,0.12,135
"952",2,85,30,24,51.8319018024745,7.0146900011057,0.0877150914476121,0.00721268207949668,0.141736418876138,1,0.0988287925720215,56.666,8.71734138463824,0.103320680234785,0.0123198400781255,0.076246402186723,13.653407843597,0.149746710774288,12.6690439502398,910.919103137616,319.859645282955,0,1,50,0.4,0.12,135
"953",3,112,32,23,47.8054381628975,5.53043241185051,0.103960802093427,0.0074242838498161,0.135733519113202,1,0.150158353646596,50.6368,6.48519150399874,0.113187488385421,0.0104019561518077,0.0928418908965718,9.98165021544232,0.192599045649456,11.7591976841291,992.74402929114,377.285607638759,1,1,50,0.599999999999999,0.12,135
"954",4,61,27,19,51.4460412887725,8.27528883101784,0.0891975940525814,0.00924675860474348,0.100233873605703,1,0.0690904259681702,54.37,9.32261038689113,0.0942084211912471,0.0123596514552487,0.0862891484580424,10.2428296432933,0.466807784287686,9.19786179065704,887.196365409116,280.079012300406,0,1,50,0.8,0.12,135
"955",5,71,26,23,48.5856065240655,7.50393039054434,0.0822692046077501,0.00781201245392285,0.134212005937305,1,0.0838192979494731,52.1312,8.52909636209496,0.0869290176769581,0.00937788082214864,0.10500809197045,26.2209840586827,0.18437813247224,10.0082951148351,1128.60458600309,392.464239133802,0,1,50,1,0.12,135
"956",6,183,27,22,52.2179857787475,7.24914852524261,0.0483612616102002,0.00260700070405616,0.993159037686121,1,0.179923486709595,61.6564,9.31344378487644,0.0597538761533713,0.00545342847466952,0.210017661203593,29.3623478858873,0.0827261214006707,16.6006207466125,1113.00105420922,300.634761544217,0,1,50,0.2,0.12,270
"957",7,100,25,22,41.4719578436896,5.77201708154064,0.0730551302013229,0.00524712009470516,0.335228151747624,1,0.114340837796529,44.8892,7.43918409128162,0.0949407820831527,0.0107774695077656,0.110811484947155,21.2308530150866,0.0929200029138156,11.3513210773468,793.185136371176,342.187086690937,1,1,50,0.4,0.12,270
"958",8,163,28,25,39.9477347291065,4.498711698762,0.0908147182763173,0.00491995635190134,0.279562341711587,1,0.256738865375519,42.4772,5.19417673445749,0.100358500998092,0.00784465913802023,0.158230104268625,36.3267886561029,0.105568663222543,14.7712622284889,1168.08739799588,420.97554344013,1,1,50,0.599999999999999,0.12,270
"959",9,144,33,25,45.4662942794962,4.76003729626619,0.0979622003733125,0.00625461928507376,0.2413113642058,1,0.184226393699646,49.8412,5.79494737905793,0.102587735503101,0.00849767077764112,0.145969334265399,11.399724623645,0.187054520136632,14.8040630102158,932.129790251441,323.169704169853,1,1,50,0.8,0.12,270
"960",10,174,34,25,47.8090983102152,4.86294584857383,0.098459513242548,0.00552049009868297,0.21406381422446,1,0.20614964167277,50.8024,5.50703960709324,0.103494980158264,0.00646494059285846,0.147775963239487,28.7205217637913,0.140001499330866,16.9929292241732,1606.77421325443,499.510951895716,1,1,50,1,0.12,270
"961",1,85,24,22,39.431300288607,5.69934682430993,0.0969242965868014,0.00824881669921994,0.121930855772376,1,0.122486519813538,39.6076,6.7407861202539,0.134225049600205,0.0208282020363916,0.0564335212302879,3.81095023277102,0.191694020277376,10.6754517277082,673.974484606245,208.623349614307,1,1,50,0.2,0.18,135
"962",2,86,31,23,47.6243187680785,6.25356857362717,0.126482178029687,0.0129093008923225,0.0685146731657322,1,0.139503852526347,51.1748,7.73621254580182,0.145992240240357,0.0195149605243233,0.0438083205694188,24.7429826440147,0.0951716640621784,12.3077292164167,869.709950752479,282.602667935286,1,1,50,0.4,0.18,135
"963",3,70,30,24,51.7465949067679,7.79330091844858,0.112211505920094,0.0119913399086255,0.0692204490755498,1,0.0888237237930298,50.0992,7.6979128668102,0.130191962520897,0.0196499973251315,0.0574994876558004,2.10164053594666,0.694401794606569,9.30035174687703,765.443937218494,218.363162326625,1,1,50,0.599999999999999,0.18,135
"964",4,89,31,22,41.3628834334911,4.95098223148845,0.164326421293426,0.0190893215858856,0.0524675709270813,1,0.127065602938334,42.3972,4.91286949497642,0.187439580584127,0.0321232189318095,0.0404573400227095,4.51685972532436,0.580445030931543,9.81222175359726,1010.52068505219,185.454411894128,1,1,50,0.8,0.18,135
"965",5,61,25,24,35.3487782478891,5.17395550754673,0.164458103803732,0.0212998043133733,0.0440360011155573,1,0.0886409203211466,36.1824,5.13821863648313,0.215014040149555,0.0732137306086314,0.0310747522097771,4.05477040258858,0.617478947226881,7.79532060225805,1004.04998776484,68.5086286383873,1,0,50,1,0.18,135
"966",6,171,33,23,50.2368160785694,5.52347027610781,0.0861352506932722,0.00443624417120364,0.253820366300266,1,0.24393892288208,54.54,6.84344453424131,0.104600845302367,0.00851017313452778,0.102619013058507,36.0605039083653,0.0721013489864292,16.5528779228528,1353.05351573081,343.350388303836,0,1,50,0.2,0.18,270
"967",7,141,32,24,41.6634188579534,4.09755415770837,0.124246585255497,0.00877060425002671,0.129175464692426,1,0.186680769920349,44.7108,5.18246143474402,0.141849073326793,0.014142412399189,0.0719546920756112,10.6792224387118,0.131990053196828,13.884713447094,894.93708073736,374.240193595448,1,1,50,0.4,0.18,270
"968",8,135,41,24,54.9468546633869,5.3691447200774,0.133950194044038,0.0106034124398549,0.0906525331568135,1,0.128593774636586,57.9944,6.19290799897702,0.146276137560805,0.0127742894223551,0.0634633441362396,11.6903318256263,0.155710199746644,15.9764624357224,795.601256727449,433.294524794655,0,1,50,0.599999999999999,0.18,270
"969",9,175,45,25,55.1655191251093,4.33179393514387,0.155842389406433,0.0117600952694504,0.0828380834833586,1,0.180484783649445,52.5184,3.84837438851441,0.189417443319552,0.0197048626445544,0.0650780516758996,5.46474907107793,0.328616984261137,18.7758937795957,197.777528900696,125.341938717484,1,1,50,0.8,0.18,270
"970",10,206,41,25,47.1434777799111,3.12257617380985,0.160502694333996,0.0107466601153547,0.103796307086346,1,0.299851413567861,45.5532,2.56799680744374,0.193952512976866,0.0163685753071158,0.0777290339379662,3.60224316375312,0.308341019944632,19.2520679235458,1588.49360791121,330.6275886101,0,1,50,1,0.18,270
"971",1,85,22,16,39.2115207614439,5.93307596550431,0.0695413994353258,0.00471464763350259,0.286835750972626,1,0.103254453341166,47.0632,9.03680647731949,0.0816118036927009,0.00879850068243781,0.108143216828832,14.6823801009719,0.112507656869744,11.7278082132339,910.505339616412,354.777796264996,1,1,50,0.2,0.12,135
"972",2,73,24,19,40.598317907655,6.09658736603934,0.092135198304604,0.00839833209719629,0.129980282902701,1,0.0999222238858541,43.686,7.73326097646601,0.112243966271499,0.0158107425620886,0.0700419863417894,13.3685868985507,0.138761609308531,10.5716581583023,655.990873307857,246.851951991027,1,1,50,0.4,0.12,135
"973",3,86,29,21,48.4809538946649,6.56369400981272,0.0965814749287844,0.00805345251776445,0.116485000983017,1,0.0799036383628845,52.2156,7.45794643491158,0.0987221408482844,0.00953643328917749,0.0977247671454518,18.3724418989649,0.207439485124177,10.1084923187892,1142.83075483565,391.712377168154,0,1,50,0.599999999999999,0.12,135
"974",4,61,27,21,55.0295613218634,8.86436602092082,0.0786565342363838,0.00777942396293215,0.118884935872657,1,0.0756716926892598,58.3436,10.7097067264826,0.0904590573198325,0.0121489852716713,0.081919477444658,4.25969272816041,0.389135609389263,9.39340878327688,769.804454368047,295.326965989448,0,1,50,0.8,0.12,135
"975",5,82,30,23,53.7597050424041,7.56533709466599,0.0965257793616656,0.00847143543061619,0.0948123656016246,1,0.12539910475413,58.466,8.90881534191379,0.100136070311173,0.0107404207998422,0.0762579955109979,23.727575606199,0.159586028568958,11.1766590595245,1062.27557563224,310.995116335947,0,1,50,1,0.12,135
