"","X","n_obs","m","C_obs","N_scr","N_scr_se","sigma_scr","sigma_scr_se","lambda0_scr","scr_ran","runtime_scr","N","N_se","sigma","sigma_se","lambda0","beta","r","runtime","ess_N","ess_sigma","N_better","sigma_better","N_true","mu0_true","sigma_true","lambda0_true","lambda0_better"
"170",2,49,29,20,64.1746224724331,12.851437122108,0.105405763026115,0.0144922434216523,0.0468246074390922,1,0.0493297696113586,67.4876,14.348274998695,0.107882259857703,0.015620217089423,0.0469896069347844,6.42189018247133,0.754915234110311,9.28083103497823,509.975100675171,250.170950481009,0,1,50,0.0053318074287381,0.12867959744297,0.0512477968633073,1
"171",3,98,35,25,48.5311437925825,5.37497220059827,0.141089075347869,0.0127472063608061,0.0693704342121839,1,0.140773177146912,48.0064,5.09673912809906,0.147704127711825,0.0134932913323923,0.0675756644265465,7.38443202277982,0.862191374244942,10.8773107528687,1246.36841281729,346.550233628388,0,0,50,0.00749622622854076,0.144149664156139,0.0574163454897699,1
"172",4,51,27,22,51.3078231732352,9.66827100189123,0.128990820210103,0.0181575256207097,0.0392384091879385,1,0.0645848155021667,53.0576,10.1531629026019,0.135376881085078,0.0213647089423423,0.0380844526286558,5.76241016820427,0.77334313013505,8.29653848409653,673.861474598389,268.325360667604,0,0,50,0.00500129737774842,0.124373136567883,0.0514576129819738,0
"173",5,82,34,25,51.3960447091874,6.6016709728231,0.132863786447149,0.0128967329873018,0.0628209821038649,1,0.115400111675262,52.7512,6.86085469098686,0.13449317566276,0.013795908492056,0.0616697036775954,6.72521878539122,0.702519092662812,10.7965129772822,1135.01950558024,342.084009352771,0,0,50,0.00958181857597083,0.126724566961639,0.0949612545526859,0
"174",6,155,42,25,51.0414975885384,4.01836342661347,0.167371529290762,0.0131658059369856,0.0703420108819657,1,0.143624262015025,50.52,3.80244440240398,0.176350959587909,0.0146154667953841,0.0673874076981556,7.14259926405958,0.824478590143488,15.1571741660436,1239.67521728728,419.397931587579,1,0,50,0.00978694347664714,0.162275869050063,0.0591506231819969,1
"175",7,82,34,24,46.5765651215556,5.75896195044432,0.194225159360021,0.0255292347627355,0.0326479350895792,1,0.103248544534047,47.0724,5.70566210636669,0.20918211158714,0.0343830556249845,0.030121481860742,5.24107164319144,0.757750284168517,9.85569228331248,1059.37487064323,203.68204590533,1,0,50,0.00675946710398421,0.17644715404138,0.0345543935017084,0
"176",8,103,33,23,45.7371950716829,5.13625644029928,0.133233422307215,0.0118946005952994,0.0816796244088406,1,0.116735649108887,45.9768,5.14171534166001,0.135696071169122,0.0126207780657299,0.0818374308640355,6.41802332736178,0.889134905042776,10.926499414444,1216.45318794448,296.695698593327,1,0,50,0.00709912176942453,0.123205675031058,0.074432624442689,0
"177",1,119,38,25,49.2544758897415,4.7804790566495,0.14999239814398,0.0127805506727319,0.0739407816583835,1,0.165681842962901,49.9156,4.76293510981875,0.152711307360655,0.0132267110539051,0.0721915713660942,7.36436250708321,0.864935813302056,12.5897149443626,1056.02679968789,389.444290508203,1,0,50,0.00980098884203471,0.150407682778314,0.068952495009364,1
"178",2,115,34,23,42.7592123222621,4.12932922125874,0.155735769033534,0.0136912148189118,0.0746910579037478,1,0.123092440764109,42.4796,3.96614119143282,0.163227292016645,0.0150356880544898,0.0711332517270926,8.18821908812129,0.789135785000113,11.2577709039052,1131.51742642077,406.722008194391,0,1,50,0.00965961580746807,0.166230501844548,0.0556363400883456,1
"179",3,74,35,25,50.6182644331218,7.01841144019085,0.210235778970052,0.0331911521536786,0.0240387477646596,1,0.109406550725301,51.3564,6.98891386460033,0.226820195242136,0.0457527047770411,0.0227680678322677,5.9042905521506,0.76327493254311,9.69007451136907,921.658140856847,158.214967913121,0,0,50,0.00552342747687362,0.161820781300776,0.0335706847923692,0
"180",4,83,31,25,45.1979110382331,5.86226481264963,0.14721275448344,0.0164461447254649,0.0532336532455935,1,0.11080907980601,45.032,5.59430911889995,0.156239766979683,0.0181550319171642,0.0505953538060469,7.34239651674786,0.794922607822815,9.5110342780749,962.997177900783,331.682406007633,0,0,50,0.00719209739472717,0.12483845630195,0.0734478203504783,0
"181",5,88,35,23,48.9809973779676,6.01468161175753,0.170823494237128,0.0201546516630331,0.0413673393689649,1,0.0813796679178874,50.5028,6.20159463931884,0.175582423223265,0.0227550406934662,0.0390540026783341,4.86349579536379,0.618626164072985,10.7269559144974,981.072464197605,266.391291985221,1,0,50,0.00829282833728939,0.160952325160615,0.0509481357324627,0
"182",6,118,38,24,49.1717314420899,4.92016946956455,0.166898002059106,0.0165592782019469,0.0558237565152038,1,0.0959431807200114,48.7676,4.76901327687961,0.175832491574081,0.0183254120057698,0.0539850723543949,6.9880180847746,0.852623733890188,12.5783382495244,901.423593313168,268.071642461605,0,0,50,0.00944399117026478,0.169284947924316,0.05244921776809,1
"183",7,110,36,25,52.7159893303737,5.95407313804468,0.119774586024999,0.00988865651686849,0.092847383714443,1,0.143333446979523,51.9292,5.66994238583281,0.124867013912552,0.0104332821258175,0.0919570026459636,7.20914345810048,0.830018550299119,12.1045319835345,1275.15513965813,417.206276172893,1,1,50,0.00798441373393871,0.127143937200308,0.0786089242186278,1
"184",8,61,30,20,55.5347849782544,9.22408685728056,0.115731133422552,0.013684126402527,0.0539443200707897,1,0.0629579424858093,55.8528,9.44374956902019,0.121472462393768,0.0148435726698282,0.0527866784250711,6.22023945045661,0.811345795873593,9.25488559802373,815.189681810914,339.690954055673,0,1,50,0.00535612992360257,0.125880137966014,0.0537968459645418,0
"185",1,150,44,25,57.6875818487248,5.19412614085163,0.135344513615351,0.0100385347892929,0.095541089147688,1,0.174713754653931,59.7196,5.44896800696576,0.132852262133054,0.0098945131730716,0.094424096087821,6.00090554635748,0.794498794515576,16.0153480569522,1314.33326183019,403.407939821584,0,1,50,0.0089098869706504,0.121430257195607,0.0961697521047729,0
"186",2,50,28,22,49.2434092376657,9.44295078635328,0.166962134406256,0.0264140581604468,0.0256544944758906,1,0.083441424369812,52.7968,10.6479698283093,0.169297202340494,0.0291703251921513,0.0253877473975516,5.08235844563818,0.671466753396268,8.15120681921641,586.238941888232,246.687989115069,0,0,50,0.00503211840055883,0.158505371650681,0.0318774088896524,0
"187",3,101,34,25,45.5707434725595,5.18808300402299,0.153770390700063,0.0160550642058287,0.0614356242518508,1,0.105642632643382,46.3408,5.11397266775827,0.157426329580685,0.0172172436782908,0.0594146179955562,6.90530317334743,0.745712741353656,10.7383278807004,733.737461291703,288.484874191965,1,0,50,0.00668965959222987,0.134475573822856,0.05887587008594,1
"188",4,85,31,24,48.8348234789226,6.29846263176411,0.107082062785217,0.00915842278982802,0.102607799019649,1,0.0994686166445414,49.5528,6.35201947577054,0.109343415640457,0.00978505942853351,0.0999276112181359,7.44784728343117,0.798996704144399,10.0344623645147,1338.34414726568,471.284500872572,1,1,50,0.00840881231124513,0.12163857341744,0.0904507462755115,1
"189",5,95,33,25,46.571889499238,5.5490084904301,0.141590917015869,0.0140668676129565,0.0649459682688784,1,0.124121085802714,46.0496,5.34102522557084,0.149120122279781,0.0155920188643136,0.0626681691008212,7.3425649596188,0.854958648206472,10.3923148234685,755.332141263693,294.63420053076,0,1,50,0.00829022308811545,0.14669352861587,0.0613146760969212,1
"190",6,115,37,25,52.7341730774974,5.67621475094683,0.129409695978202,0.0106191525899034,0.080887149306765,1,0.143614359696706,53.1936,5.8144683554821,0.13185641702112,0.0106663315604525,0.0805294211713812,7.7691119425397,0.820091405816846,12.4019095341365,1199.06347277356,547.930279855952,0,1,50,0.00884391951025464,0.158158149020746,0.0562706284737719,1
"191",7,106,41,25,58.8123979916107,6.81773518040382,0.158882533730137,0.0172443084344838,0.0460226179751709,1,0.110639250278473,59.7844,6.90033060548449,0.161717597196971,0.0177920115610088,0.0451332707586945,7.41583544103069,0.739095359462234,12.7219306349754,752.209870239167,258.085193763437,0,1,50,0.00875087827094831,0.172268171813339,0.046931202773419,0
"192",8,127,40,25,49.1056286487186,4.26390473985304,0.182581460215581,0.0169164894657556,0.0537047208216885,1,0.140633845329285,49.5528,4.21187703087938,0.183798484781804,0.0166701224371299,0.053832191402521,7.85306912203534,0.865537082345808,13.184963007768,950.425141957379,323.744734608093,1,0,50,0.00964596406673081,0.172247571288608,0.0517439474723318,0
"193",1,141,40,25,52.7685505802692,4.91278493702501,0.138395904879734,0.0105477458305088,0.0872677996662461,1,0.160667936007182,52.9852,4.81579253115012,0.140204227150021,0.0107537905797199,0.0862585729447426,7.89432040297667,0.902309879173957,14.4097162882487,1137.82708800539,344.323042256453,0,0,50,0.00948803958599456,0.13269317489583,0.0857628982084542,1
"194",2,111,37,25,53.2867152574173,5.78018193995012,0.118514040154951,0.0091502895062196,0.101511327759408,1,0.130473331610362,54.378,5.93252003094528,0.11856154934785,0.00940205506214681,0.101002109442625,7.45223640789836,0.890323573445051,12.2827868143717,1145.95126785727,334.045858280016,0,1,50,0.00856067930813879,0.14073438284453,0.0687904157075697,1
"195",3,86,38,25,58.5889849381112,7.46659160422917,0.140762797828483,0.0141993005886397,0.0512480224127847,1,0.128831799825033,59.1364,7.55421879009414,0.146506376623913,0.0160491771264235,0.0490471277724959,7.4290728131993,0.78575731475164,11.1556374112765,619.816849773564,299.95413772409,0,1,50,0.00663713083602488,0.154942611744627,0.0440006169560044,1
"196",4,108,30,23,37.8048720968878,4.10467219262362,0.162782178183542,0.0181255147961861,0.0656157665061472,1,0.124583049615224,39.3096,4.25546606572942,0.158992695083906,0.016663641951506,0.0659840833444589,8.06464436790064,0.818653377940829,10.2074315230052,998.949908906431,343.159761796738,1,1,50,0.00883927924092859,0.158554097665474,0.0559605590822795,0
"197",5,98,37,25,49.7239557159387,5.36631578061241,0.165555949335794,0.0161305612337296,0.0503340727964681,1,0.141646933555603,49.9784,5.22417938628681,0.170959659136886,0.0167047033313847,0.0488702587962393,6.89353703318228,0.880155159213232,11.0864692846934,1191.93329190784,374.550560649693,1,0,50,0.0084155587782152,0.144780465834774,0.0638973945599599,0
"198",6,85,33,21,54.4260415946139,7.52859703299622,0.114784088546315,0.0117816891579277,0.0732974272553201,1,0.0984478314717611,55.4308,7.80204845819722,0.11691027342971,0.0126345573407956,0.0721020984727765,7.03990551996848,0.769544234297553,10.6572402397792,717.259736017454,277.495861824416,0,1,50,0.00685800089733675,0.127074297079816,0.0675930801308794,1
"199",7,89,37,24,58.7142306363004,8.13038088220819,0.149133697346259,0.018887351705788,0.0413767011641662,1,0.144218711058299,60.6664,8.4300140625528,0.149105986915987,0.017477488906575,0.0416582793541011,6.46739482876012,0.71417001766522,11.5649882912636,849.616634013799,302.664734713141,0,0,50,0.00718111963826232,0.158659228314646,0.0454026935574005,1
"200",8,96,33,24,48.8227306442671,6.03073098195994,0.132830466484291,0.0129889446795588,0.0669102184876451,1,0.121608976523081,49.0008,5.86782514299493,0.137050117221071,0.0134057184838332,0.0656729697946234,5.30055053090968,0.827614459762462,10.7747097889582,1041.97664702389,347.546672751329,1,1,50,0.0076217826269567,0.158365353299305,0.0483678009096415,1
"201",1,76,33,21,46.6441891818413,5.96308227505651,0.172960377749553,0.0198742450701797,0.0390829037931218,1,0.130422536532084,47.282,5.96401742129587,0.180071237696418,0.0231779498818647,0.0376662291365538,5.90748724368616,0.779399064525705,10.6083747784297,916.203240561032,302.514422437483,1,0,50,0.00680525112547912,0.166862374059856,0.0388998074058329,0
"202",2,101,39,23,52.734299555881,5.73933259653448,0.174861376702822,0.018418003193823,0.0431904561990258,1,0.134540871779124,54.7916,6.41796272490074,0.170889714276445,0.0200764596341576,0.044125941636511,7.59765924107005,0.746809079162085,12.7440026481946,904.695415867676,299.772975154649,0,0,50,0.00928133763023652,0.179791407817975,0.0456975416047826,1
"203",3,80,38,23,61.7836494808352,8.97322617290678,0.155508968561588,0.0197406261676863,0.03544512608834,1,0.0882063547770182,63.7444,9.35455352802492,0.158718989927938,0.0202923524542847,0.0347881293436106,7.0293402933251,0.713753065341065,12.1733851035436,604.154354886728,279.851213873954,0,1,50,0.00690462661441416,0.160046162861399,0.042901235252201,0
"204",4,82,31,22,42.897660666803,5.27943689564314,0.155407949778978,0.0166721626820807,0.0539987005187851,1,0.152768055597941,44.5688,5.52542113068937,0.154699491222128,0.0168324994921821,0.0537421669509347,6.5837161989269,0.736564100734757,10.459371650219,1190.87031819451,391.231746421702,1,1,50,0.00787485315231606,0.141809991993941,0.0623230832443033,0
"205",5,67,28,23,42.5810174533651,6.5065237057091,0.155790146209036,0.0214978223023152,0.0413783739154415,1,0.0680198351542155,44.5284,6.94576784210116,0.155965428976435,0.0221702832175689,0.0415073961480183,6.60897838487353,0.738716579837206,9.51792477369309,740.729396002293,235.962359014197,1,1,50,0.00567228078260087,0.159191687274724,0.035623540522744,0
"206",6,120,36,25,44.3915434203493,4.13425245653334,0.18260029605414,0.0188096041812938,0.0527917865862722,1,0.111123065153758,45.2972,4.25178824041091,0.182398545828914,0.0190419737626568,0.0528828504653697,7.30820442786025,0.739976589562817,13.1352585872014,1010.22111976606,326.73506622464,1,1,50,0.00915771732339636,0.168743525706232,0.0511862280784384,0
"207",7,84,34,24,50.8846878004864,6.63921784757703,0.132888476568779,0.0135341245572264,0.0646148853707535,1,0.106885608037313,51.5996,6.48037637419158,0.135339280331297,0.0134205223573686,0.0636797019451742,6.87673492712797,0.766807798845274,11.5861628135045,806.445274105985,379.145028742033,0,1,50,0.00604003187152557,0.142708252337761,0.047202085439436,1
"208",8,71,34,23,54.9369866022118,8.33076285154254,0.160597324514124,0.0213366136328096,0.0333928344522693,1,0.0806394775708516,54.8288,8.45075479839908,0.172697794190292,0.0261906809329201,0.0318160765165194,7.12537091224163,0.790142406710826,11.1543506503105,740.98576885737,163.491045141657,1,1,50,0.00670018186676316,0.174652394894511,0.0349588898173219,0
"209",1,98,36,24,50.3493349442654,5.53162296412776,0.136803221562643,0.0117785943432221,0.0734856463594387,1,0.138672784964244,50.6312,5.51116464409236,0.140161603673058,0.011733784299484,0.0713481762426719,7.44792626586164,0.818622370689987,12.3395882964134,1440.21561673397,503.756977325408,0,0,50,0.00928928574430756,0.134675061525777,0.0815132273817737,0
"210",2,77,27,24,42.5606517343159,5.92632784394907,0.111837940867316,0.010756554548841,0.0899209697482317,1,0.0895280241966248,42.4168,5.79424775815059,0.120387721691311,0.0148928077016586,0.0826288218958908,3.8531816233697,0.851101126770773,9.73871791760127,1075.04049572468,255.754426083948,0,1,50,0.00801369773573242,0.125996935036965,0.0803402405377948,1
"211",3,75,33,25,50.6023513097205,7.5763888941491,0.165403008030248,0.0235000200045873,0.0352396191564739,1,0.0852150917053223,51.2412,7.31297575585769,0.175673640971707,0.0262093073849748,0.0333713590477129,6.61033190526199,0.793607054677651,10.7466876665751,632.482853483107,188.361805166266,0,1,50,0.00650998504832387,0.176382892308757,0.0333032949008305,1
"212",4,123,36,25,43.171579043362,3.75039458083415,0.186347102846586,0.0178838598755174,0.0559753005495099,1,0.177240574359894,44.1784,3.79435531980298,0.187041980978944,0.0186643266411068,0.0541414137339537,7.90800009698193,0.786032314093966,13.1116169730822,1044.18821352691,307.222843758581,1,0,50,0.00912406246759929,0.172774779698811,0.0486460616516806,1
"213",5,100,34,24,46.5403946568308,5.2757794307075,0.152101988490061,0.0154032836508649,0.0590606464516068,1,0.0920645634333293,46.8424,5.11359186567597,0.157421991509703,0.0167650646490893,0.0572099030863657,7.2341874179981,0.839147951952945,11.8839687983195,1007.5418092776,286.589991231035,1,0,50,0.00896757455309853,0.145226477379911,0.0676711444219598,0
"214",6,99,37,25,54.2994562023125,6.41940641344661,0.135725297420678,0.0127760032158265,0.0646479124817243,1,0.145365003744761,53.2548,5.97502781105973,0.144152689243111,0.0144720349318848,0.0626575205014577,6.04952075584252,0.867262213806782,12.4412428021431,793.236792008942,305.675652439373,1,0,50,0.00759603480459191,0.133448735810816,0.0678856764131628,0
"215",7,106,34,22,47.9446334833478,5.47526483323155,0.11739475810166,0.00990209500072355,0.112891608201395,1,0.190050260225932,49.1904,5.78103070104169,0.116694167132335,0.0100228267666237,0.112051986023349,6.468561494121,0.649465594448541,13.0799693306287,1187.66682189484,467.339225443129,1,0,50,0.00960500445682556,0.120055353515781,0.106060736974267,1
"216",8,99,36,23,49.402146927446,5.4362901705725,0.146543518515868,0.0134376740903797,0.064697104706991,1,0.120701460043589,49.7152,5.44730742874765,0.150624480206579,0.0142157102765908,0.0635829476936649,7.44481608146224,0.856171615912044,12.4139181256294,1225.62788653449,315.83522161571,1,1,50,0.0080342320620548,0.15444000529591,0.0536098865000761,1
"217",1,70,30,23,52.4469562283409,7.94626287393576,0.110881222130194,0.011927389602847,0.069051281593164,1,0.0850444515546163,51.6968,7.74855378727655,0.118059593066729,0.0130155683846179,0.0666630836476143,6.07502301668173,0.792651814534197,9.91167726119359,1010.45222346655,367.032770303025,1,1,50,0.00686335176927969,0.147652180669829,0.0501044915388411,1
"218",2,193,47,25,61.0194412800281,5.05394291827585,0.127848852909312,0.00820493425921254,0.118974201000752,1,0.279437458515167,60.7044,4.89418040541379,0.131828458727847,0.00862665917942919,0.11458644502421,8.46989019421528,0.892279686751911,20.0101811130842,1099.2133975515,383.317339852649,1,1,50,0.00975807034992613,0.132195604545996,0.0888689493796455,1
"219",3,78,33,24,45.9842987881395,5.71165705532951,0.166791873570996,0.0177916003292786,0.0443480617760665,1,0.112402550379435,48.1436,5.95445726028039,0.165200746186403,0.0173911928844285,0.0430720917915976,5.77894717912047,0.701625833481492,9.93441696564357,1123.76749117267,448.258736048987,1,1,50,0.00663432576111518,0.150014547100291,0.0469191541218784,0
"220",4,134,41,25,51.1709934868245,4.44311536894556,0.165283019906277,0.0140244216213362,0.065347527693236,1,0.156776102383931,51.7532,4.60868590319429,0.165271299498578,0.0145842099182339,0.0661025890518839,7.62290359917504,0.84699143200076,14.3936129172643,1127.18685020579,392.319716032336,0,1,50,0.00985634852666408,0.158241152828559,0.0626465713800203,0
"221",5,90,32,24,39.295762515448,3.9832194427686,0.211847094138904,0.0258182920366937,0.0375769868981149,1,0.157010757923126,40.1284,4.08531386257437,0.217206063453663,0.030492968481779,0.0364533822138315,5.58698889945127,0.814010283065647,9.97733174959819,1022.51878330275,249.398517860547,1,0,50,0.00814769682940096,0.16236844914034,0.0491871554305341,0
"222",6,113,41,25,58.9686871007653,6.26340237984623,0.124981804032121,0.00998196730253379,0.0868684487519788,1,0.131889573733012,60.0844,6.36476871161089,0.124457949990266,0.0102970729767006,0.088370436127969,6.6587342135064,0.890326339892471,13.7885626872381,1024.81935518607,343.86920633649,0,0,50,0.00843723306432366,0.159359113234095,0.0528769466032772,0
"223",7,82,33,25,51.8191907770616,6.79115176131399,0.124627039657669,0.0119619941109425,0.0670475390116788,1,0.111725882689158,53.2612,6.90565346509018,0.124710603869315,0.0115776889327913,0.0673527698139526,7.03231440494391,0.754925922260395,10.7811382571856,1362.51815515039,452.551496020779,0,1,50,0.00626385509385727,0.145198566159233,0.0472865009221981,0
"224",8,119,38,24,45.8292953230317,3.83127464467566,0.177473953741883,0.014592117575354,0.0620463053502231,1,0.167263042926788,46.094,3.81488995308405,0.183117323771447,0.0158529487156533,0.0597664931502686,7.56023978592237,0.839307893303752,12.7351626038551,1227.85301012954,434.401218137126,1,0,50,0.00926805504015647,0.16852376808878,0.0519381425082145,1
"225",1,80,36,23,53.2478794213017,7.47081131786496,0.180375837452822,0.0249864294138911,0.0316012590856659,1,0.131275486946106,55.964,7.88870056718186,0.177710983298603,0.0241216836849233,0.0321137602905482,6.29195809985306,0.646594503237285,11.0673664927483,697.505992635573,249.089845336442,0,1,50,0.0069312626554165,0.175916390768252,0.0356467447059558,1
"226",2,75,30,24,42.0844060830373,5.39296481348909,0.161951425395697,0.0182796410284214,0.0467567314997114,1,0.104092919826508,43.4936,5.56186414550996,0.162384111532205,0.0201851471016923,0.0468232229256546,4.48489629690311,0.731299135330415,9.30238430500031,1122.09346364878,335.642675690373,1,0,50,0.00627532769693062,0.123654514490627,0.065318557923572,1
"227",3,80,32,25,46.5544841969685,6.29541536414718,0.148728250902735,0.0169977187286134,0.0521815128020494,1,0.0874036312103272,47.786,6.41347464817825,0.151529856720592,0.0169572964943793,0.0508491197711971,6.64888209841627,0.752387399990298,9.95895115931829,1166.78418038416,349.160816558621,1,1,50,0.00743846839293838,0.17403218915686,0.0390880933817041,1
"228",4,91,37,25,57.0751789151083,7.42669655362681,0.135942692002155,0.0143524680668473,0.0559428257001886,1,0.0864190975824992,58.9496,7.65324040361141,0.136701946507883,0.0145280076331374,0.0543763639334626,5.76318279885345,0.642149137839517,11.9046796480815,885.433604390847,345.043955174282,0,1,50,0.0067239713575691,0.144331729360856,0.0513715128833359,1
"229",5,111,33,25,40.4302063766714,3.8927591034172,0.179421470571266,0.0187140485935857,0.0565933542411923,1,0.106140863895416,41.1704,3.9456800676789,0.180104576496301,0.020043513419329,0.0564658900389518,5.63804360353906,0.888905592027342,11.2921040614446,768.505409171113,229.021597832333,1,0,50,0.00828703723847866,0.167275774022564,0.0471360651856055,1
"230",6,91,33,23,47.6362055715437,5.87230930865065,0.132686310761287,0.0130289642516393,0.0723323955037378,1,0.089354677995046,48.0252,5.65435705111241,0.137233023656583,0.0129879152457254,0.0697859930192657,6.57502700031218,0.803555879484209,10.8690724333127,1167.35337329358,390.203457644544,1,1,50,0.00930011092801578,0.13906235144008,0.0765401172028228,0
"231",7,58,32,24,55.0905064615425,10.3176239372034,0.190727435211976,0.0363541022899968,0.0202629589832849,1,0.0788455287615458,59.55,11.4639639299675,0.193584663585463,0.0473535051561042,0.0203739186924448,6.35962045196686,0.56299488731204,9.80932272275289,375.698854529754,133.382690152164,0,0,50,0.00609209935297258,0.163587672603317,0.0362314705809318,1
"232",8,77,32,25,50.7651570088592,7.45694880697754,0.143588418992894,0.0184260912193638,0.0453780873414198,1,0.104239292939504,51.0556,7.33689584608249,0.150597894231761,0.0187267200147795,0.0440369788037226,7.2208732211179,0.682657857983984,10.3043941815694,664.925944462695,284.90797534336,0,1,50,0.00788742744131014,0.14735002905596,0.0578169339355085,0
"233",1,71,31,23,46.7833954708076,6.73794032981652,0.158383367173941,0.0201318687655739,0.0405555002028009,1,0.0879049857457479,47.7892,6.69270350995088,0.162640681455497,0.0215739007747268,0.0400804380146415,7.54611011671562,0.810629937008314,9.10783018668493,910.663170166404,263.756619779422,1,1,50,0.00794667674112134,0.163941126060672,0.0470576083617741,0
"234",2,131,40,24,50.0494199873078,4.37238253162873,0.160154293121335,0.0128999106197611,0.0705042161740308,1,0.154914593696594,50.4376,4.34861707076759,0.163235394128877,0.0131888037530198,0.0682953696638483,7.99853932543581,0.804122439659766,13.3611371676127,1095.93386082476,444.038737874876,0,0,50,0.00948262727702968,0.148308915076777,0.0686142461762178,1
"235",3,128,42,25,51.100151413181,4.21852962307939,0.179623653716394,0.0150058831872153,0.0580034037891994,1,0.160334773858388,50.98,4.01482845698488,0.185230639572284,0.0161475841606774,0.0571884710597736,4.69402402104855,0.834966349769008,13.3556847810745,1384.58299223135,418.588344993664,1,0,50,0.00832471622736193,0.169811371956021,0.0459468802233905,1
"236",4,79,36,24,52.8545961557778,6.90625449410515,0.172543157368816,0.0201106270496765,0.035584995107106,1,0.136273260911306,54.1464,7.16624790832926,0.176215681037069,0.0215174703402162,0.0352468078922884,7.45973287134862,0.664032817600554,10.224454776446,1084.74475229587,310.240217414437,0,1,50,0.00646921770065092,0.174407548536547,0.0338486492337673,1
"237",5,91,35,24,46.9130550881013,5.42898628846137,0.180424324180772,0.0209734640517305,0.0411388551581843,1,0.102255880832672,47.2036,5.46301060166769,0.18523083338643,0.0222817622422545,0.04111358788116,6.9752387216036,0.817133607022532,10.3198522607485,898.88426897903,293.977971721771,1,0,50,0.00696836583432742,0.161536302664317,0.0425021400329763,0
"238",6,99,38,25,54.4010208693913,6.22980429095935,0.144295357950508,0.013589090510717,0.0591168150279456,1,0.120715634028117,56.1456,6.39330512177794,0.142360237601537,0.0131750616323638,0.0601519082597947,6.74356803055489,0.821750736276846,11.8281975189845,1188.46796829605,408.045868548316,0,0,50,0.00755312870489433,0.161946087148972,0.045835935347349,0
"239",7,107,37,24,50.7382760348342,5.44301629570777,0.140207094253597,0.0122439078443705,0.0732328312843486,1,0.115762797991435,51.0984,5.46719979051614,0.145003361119043,0.0132080593881743,0.0707479549637041,7.01631767069395,0.836178596575117,11.9042676329613,780.856165694089,344.497816723757,0,1,50,0.00998042913037352,0.149302730094641,0.0712580360390972,1
"240",8,95,35,24,54.7776593067777,6.94971871885042,0.123178522135773,0.0118340440853221,0.0698607204737581,1,0.136396503448486,55.8396,7.02242106392372,0.125757974365311,0.0129827959769017,0.0684321352219466,7.4805873813169,0.73712210954031,11.3887760043144,950.041608250877,318.729987909458,0,1,50,0.00722947925445624,0.139367120065726,0.0592388332279669,1
"241",1,115,38,25,54.7155281459065,6.00373105206956,0.128098633006026,0.010770324134718,0.0805570297605216,1,0.1313845038414,56.2632,6.2241964950348,0.128267391446656,0.010808554639239,0.0795585973087444,7.70954693385524,0.814341538404616,12.8624042391777,1130.35903672852,305.338579088509,0,1,50,0.00895822965656407,0.147650248319842,0.0653994295561326,1
"242",2,92,36,25,50.3512073947476,5.7535107236983,0.145119160017777,0.0135390059265675,0.0625158714619073,1,0.139122215906779,51.4548,5.74765788721592,0.147036221717175,0.0134608445570668,0.0608804593900834,7.44564787184532,0.791242924205727,10.7954748630524,1235.86706574952,489.22123392588,0,1,50,0.00830550775397569,0.147054535592906,0.0611264918649234,1
"243",3,112,35,23,44.6826163410741,4.35304509535807,0.140149550762186,0.0113112486370855,0.0956175366826645,1,0.146970168749491,45.7024,4.30883518648204,0.140980051816829,0.0111138604716017,0.0920213152595939,7.9873845519255,0.864783116575286,11.4334095199903,1035.72664767449,388.469916126347,1,0,50,0.00967114671017043,0.128990495894104,0.0925087213993758,1
"244",4,70,32,25,49.8533826851126,7.08773950640831,0.147861562938294,0.0170313262380445,0.0441831527922686,1,0.0806798179944356,50.3336,7.17532613628571,0.154259031405379,0.0183553534998609,0.0432299118859193,6.4561268476621,0.756676140414772,9.31507369677226,1117.44474508241,386.260426857518,0,0,50,0.0072588506701868,0.150998614635319,0.0506689690855208,0
"245",5,106,37,25,47.8305680342216,4.88107687871373,0.172645456174955,0.0170605866875282,0.0513826921401775,1,0.155533786614736,47.1632,4.45345922622312,0.182721454493805,0.0190042246748613,0.0499176637768107,6.93459500551614,0.880191364028094,11.4457563519478,1043.8169127743,282.486005388293,0,0,50,0.00909942319849506,0.160316885705106,0.0563476048023534,0
"246",6,112,34,24,50.679723962995,5.92294198783266,0.127671478728231,0.0111953970663168,0.0729690356594076,1,0.146736331780752,51.1544,5.93726040059098,0.129583243520222,0.0124931885784287,0.0728539732037081,7.63780083304924,0.849287427667606,11.8987481037776,1082.50327064833,311.670343473839,0,0,50,0.00834809209802188,0.127599864955992,0.0816031519377112,0
"247",7,66,33,24,55.8459142057169,9.26266121412069,0.154878821457086,0.0219491640493243,0.0327622977533634,1,0.0652976910273234,58.2516,9.75881095197968,0.155254799008767,0.021380696370125,0.0334565625963045,7.00335266662471,0.753373872951899,9.80724804401398,795.916111292261,285.775170597351,0,0,50,0.00614043716574088,0.151241894192062,0.0427243247408696,1
"248",8,86,34,25,56.6844645428287,7.55588147312597,0.105862911873899,0.00974474233720958,0.0892787703074351,1,0.100593407948812,56.7848,7.6106805177446,0.108879997366305,0.0102835445911034,0.0886539546671945,7.74163082879747,0.824669579941142,10.890615328153,1002.91809988022,375.691301063613,0,1,50,0.00713398020947352,0.125440503652208,0.0721566652216076,1
